hour_of_day,is_ooh,energy_usage_kWh,occupancy_level,supply_cost_per_kWh,unit_rate_billed,usage_per_occupant,margin_ratio,rolling_usage_std_3h,high_risk_flag,region_North,region_South,region_West,contract_type_variable,asset_type_Auto Door System,asset_type_Bakery Oven,asset_type_Display Cooler,asset_type_Elevator,asset_type_Fire Alarm,asset_type_HVAC,asset_type_Hand Dryer,asset_type_Lighting,asset_type_Refrigeration Unit,asset_type_Security Camera,asset_type_Server Rack,asset_type_Smart Meter,asset_type_Solar Panel Inverter,asset_type_Water Pump,hour_bucket_evening,hour_bucket_morning,hour_bucket_night,predicted_margin
8,0,68.26774146176173,0.9319329801885008,0.1090984973735925,0.1573711819076253,73.17539728091519,0.4424682363412148,11.501884365625223,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,73.1183050343853
5,1,34.2170208306982,0.9741466448606158,0.0910694271223185,0.1113053460882665,35.08910276319422,0.22220249611977652,14.650024166272587,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,37.600211843550085
23,1,69.47131139983881,0.4484943085031016,0.1153882982304124,0.1580548064314056,154.55437385000712,0.0,31.599136709435474,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,74.96784602474283
21,1,64.54661003377717,0.9719416054606864,0.0875209261813598,0.1066783000971344,66.34171020285893,0.21888867999812323,18.49600659061515,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,70.09960129667702
23,1,30.941776178789723,0.5675800502457309,0.0941031530110706,0.1317149326031423,54.419384157810676,0.3996853369438241,26.24843148068885,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,35.39294101928661
23,1,3.795602950454888,0.525597337311989,0.1136088791261227,0.1695596729393334,7.207789864319304,0.4924746794108731,37.36170773742023,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,7.382081919435002
23,1,2.231139788761828,0.5853326748887545,0.1039449951847726,0.1513328420542437,3.8052455275243604,0.45587383550576926,5.605061712566789,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.3815847949761375
23,1,32.92703191941312,0.6707106888974455,0.0800413314468984,0.1103869048631921,49.01966347068255,0.37912235750688694,16.12670566625952,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,37.3483219048551
17,0,16.179774209014873,0.5402847271708767,0.0868208814776899,0.1144753286569209,29.89142940274966,0.31852072733008435,29.200983813881326,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.754486599764242
17,0,11.524444652530796,0.3404395921955472,0.0919756904598296,0.1319075481936112,33.75251410776811,0.4341525549953002,21.845516288545895,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.813366480087192
23,1,74.87820053889087,0.7901753109002914,0.1056022180101706,0.1271714651156275,94.64173048282527,0.2042496856059355,14.92387707889579,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,80.83008942645176
23,1,26.542690900692325,0.5241728799236741,0.1136497968231424,0.1605844858423589,50.54086361913795,0.0,6.515152444747045,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30.398933992652434
18,0,67.75525143190853,0.7822579697236229,0.0802472334999871,0.1157390484298502,86.50438814662347,0.4422800401429642,26.053687455541375,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,73.28412500178483
23,1,76.7371346271868,0.6071418904765223,0.0969787886510179,0.1205686066157439,126.18294485035032,0.24324686453755096,36.090876224083885,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,82.8794384617852
23,1,112.8221334632311,0.9235785509585857,0.0964778902433441,0.1175760248521441,122.02547133097478,0.21868342241481173,38.95334005111564,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,120.5605138325183
23,1,24.47062532270862,0.6178178995522502,0.1175811129660237,0.1563041086944309,39.54414592792889,0.3293289217144084,19.821722974603052,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,28.629829220781556
0,1,35.393345893351366,0.5745343143270981,0.1150185543007781,0.1544786760434852,61.496499882430946,0.3430752981590368,4.995892367249594,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,38.283196502779006
0,1,7.558403067183001,0.5211543527743272,0.0943346769471441,0.1294800973697489,14.47541905381704,0.3725557627080284,19.512844187912,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,9.586555401124611
20,1,66.0736187280695,0.8850929726885959,0.0873984451104453,0.1236127868897963,74.56736568803609,0.4143583907238098,27.182320572702498,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,71.74728473875824
23,1,49.57166917316332,0.8806041997434702,0.1085081015472171,0.1577419502012991,56.22893945785163,0.4537334670983548,13.754021050381796,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,54.68678087812046
0,1,9.117887987395012,0.5708470119404289,0.0879340087947704,0.1080752757352885,15.944628190773603,0.22904694111454818,9.323961855917343,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11.052333344343195
23,1,77.70953616415086,0.9276653237664596,0.1170686415751922,0.1722313376817234,83.67873137437532,0.4711990737089162,24.21313847556443,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,84.01124623045558
14,0,45.76837229736287,0.685983706961925,0.1107619761746215,0.1607312580971161,66.62220928028431,0.4511402295081258,50.13516423284778,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50.510863765051994
23,1,43.9902196495926,0.6715757982281256,0.1179847186697471,0.1421052319842276,65.4055940839428,0.20443721113294205,223.7958482589178,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,51.27005372497692
23,1,12.49067173976339,0.9770971646086664,0.0988637811446259,0.1460325249017633,12.770379254458701,0.4771045699681608,31.473960296729967,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,16.43403522342375
2,1,121.8139906892884,0.4260179015045265,0.0826505700672049,0.1209574623704686,285.2667072272546,0.4634796133163111,69.55820287906995,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,128.2915543742703
22,1,66.69491917352809,0.5905197662417857,0.1131436977294977,0.1423230689040766,112.75180134262212,0.25789622481928914,30.583132210375407,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,72.35041128500917
7,1,41.0803141493105,0.926129557982587,0.0881763492837502,0.1151194733940777,44.30914082676896,0.3055586894714669,17.987678529560046,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.88160363427508
23,1,23.503868244246668,0.5682265550185337,0.1055067313294669,0.1531126824453093,41.29088503870202,0.4512106340803803,9.732812597945596,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,27.50863430172507
23,1,38.95782772840413,0.979359734295136,0.0910513444252476,0.1227445905966252,39.73829846899437,0.34808005333173503,3.0155465035080153,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,43.51836196456972
14,0,57.41578986567546,0.3942464699581713,0.1081022473323841,0.1528863407676229,145.2657878810448,0.4142746555869814,3.9411692788854125,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,61.73736031373977
23,1,6.354738969264685,0.5619554577449617,0.1048615045398227,0.1266015128466711,11.288173658924897,0.20731804450655394,32.71416798995362,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.91420111872679
23,1,42.66184038682364,0.8629764135898992,0.0944998875623151,0.1212944260379516,49.3784780646498,0.2835397237465183,17.693078766493585,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,47.48798797791953
10,0,38.19239281683957,0.5861525399963845,0.0949762984686876,0.1305947106970746,65.04679825974141,0.37502318588428457,18.853836088643654,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41.98424194254943
23,1,27.683782930332534,0.9208174349647352,0.1195689850066427,0.1558707623018674,30.031741514404743,0.30360438055514455,20.901846912840583,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,32.00760980662252
0,1,35.29119050426637,0.7059861286989241,0.1114153918225765,0.1435358020349677,49.91779763658619,0.28829345745711527,6.424433580949325,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,38.26234354568888
11,0,48.43475415885258,0.4062091129780165,0.1158771325388521,0.165936222904532,118.94319801597211,0.4320006896667068,12.566187462337604,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52.4315413894802
9,0,49.288400827566925,0.3919529420090243,0.1175771760156648,0.17337482900692,125.43079732543394,0.4745611231665012,24.745245123401496,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53.29546952651023
0,1,0.0,0.3484735725559667,0.1173556527140266,0.1566485021736396,0.0,0.33481750300092067,22.28371538445112,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1.8942303259532112
23,1,72.25264683719702,0.7348800474735678,0.1095227285991894,0.1429159285890166,98.18535926508086,0.3048970585210147,5.1566612894538695,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,77.99583257717582
23,1,62.29895826216861,0.3233273354802671,0.1059541097154534,0.1430984105638125,192.08667123267824,0.3505691725977989,12.535090742097626,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,67.27165148309811
5,1,36.43036820363018,0.4048110426267519,0.1100686306271386,0.1519019711996597,89.77175181784621,0.3800650195040985,20.65573726895391,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,39.77670391005209
23,1,21.88967859736945,0.9286477606430714,0.0820408726221414,0.1142704089957414,23.546206987286837,0.39284512557688467,10.630732023147397,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25.904878449118662
